event,name,clock,t_start_ns,t_end_ns,interval_ns,value,note
L1cs,ForkliftForkHeight,monotonic,399740659400790,399740679483774,20082984,0.1878100211690797,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399740693366034,399740695769790,2403756,0.1878100211690797,
L3,ForkliftForkHeight,monotonic,399740659400790,399740695769790,36369000,0.1878100211690797,
R2,ForkliftForkHeight,monotonic,399740637526882,399740693366034,55839152,,
L1,ForkliftLinearSpeed,monotonic,399740659727077,399740695790916,36063839,0.8000000150864393,
L1cs,ForkliftLinearSpeed,monotonic,399740659727077,399740679483774,19756697,0.8000000150864393,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399740695795360,399740698065645,2270285,0.8000000150864393,
L3,ForkliftLinearSpeed,monotonic,399740659727077,399740698065645,38338568,0.8000000150864393,
R2,ForkliftLinearSpeed,monotonic,399740638742855,399740695795360,57052505,,
L1,ForkliftObstacleMinDistance,monotonic,399740598874685,399740698088134,99213449,4.388930320739746,
L1cs,ForkliftObstacleMinDistance,monotonic,399740598874685,399740679483774,80609089,4.388930320739746,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399740698093367,399740700377528,2284161,4.388930320739746,
L3,ForkliftObstacleMinDistance,monotonic,399740598874685,399740700377528,101502843,4.388930320739746,
R2,ForkliftObstacleMinDistance,monotonic,399740640494034,399740698093367,57599333,,
L2,BridgeHeartbeat,monotonic,399740700415420,399740703375493,2960073,972,
R1,cycle,monotonic,399740679483774,399740731187068,51703294,,
read_rt,BridgeHeartbeat,monotonic,399740731197928,399740735506601,4308673,972,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399740735523029,399740737766947,2243918,0.800000011920929,
L5,cmd_traction_speed,monotonic,399740737766947,399740738002427,235480,0.800000011920929,
read_rt,ForkliftSteerAngleRef,monotonic,399740738010948,399740739514217,1503269,0.0,
L5,cmd_steer_angle,monotonic,399740739514217,399740739607724,93507,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399740739613511,399740741096152,1482641,0.0,
L5,cmd_fork_speed,monotonic,399740741096152,399740741279064,182912,0.0,
L1,ForkliftForkHeight,monotonic,399740659400790,399740741291487,81890697,0.1878100211690797,
L1cs,ForkliftForkHeight,monotonic,399740659400790,399740731187068,71786278,0.1878100211690797,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399740741299263,399740742767214,1467951,0.1878100211690797,
L3,ForkliftForkHeight,monotonic,399740659400790,399740742767214,83366424,0.1878100211690797,
R2,ForkliftForkHeight,monotonic,399740693366034,399740741299263,47933229,,
L1,ForkliftLinearSpeed,monotonic,399740659727077,399740742780786,83053709,0.8000000150864393,
L1cs,ForkliftLinearSpeed,monotonic,399740659727077,399740731187068,71459991,0.8000000150864393,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399740742783354,399740747250159,4466805,0.8000000150864393,
L3,ForkliftLinearSpeed,monotonic,399740659727077,399740747250159,87523082,0.8000000150864393,
R2,ForkliftLinearSpeed,monotonic,399740695795360,399740742783354,46987994,,
L1,ForkliftObstacleMinDistance,monotonic,399740699079805,399740747272156,48192351,4.30893087387085,
L1cs,ForkliftObstacleMinDistance,monotonic,399740699079805,399740731187068,32107263,4.30893087387085,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399740747277664,399740749134575,1856911,4.30893087387085,
L3,ForkliftObstacleMinDistance,monotonic,399740699079805,399740749134575,50054770,4.30893087387085,
R2,ForkliftObstacleMinDistance,monotonic,399740698093367,399740747277664,49184297,,
L2,BridgeHeartbeat,monotonic,399740749194732,399740752408537,3213805,973,
R1,cycle,monotonic,399740731187068,399740779661104,48474036,,
read_rt,BridgeHeartbeat,monotonic,399740779671468,399740781256590,1585122,973,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399740781268277,399740782482957,1214680,0.800000011920929,
L5,cmd_traction_speed,monotonic,399740782482957,399740782604326,121369,0.800000011920929,
read_rt,ForkliftSteerAngleRef,monotonic,399740782610593,399740783876920,1266327,0.0,
L5,cmd_steer_angle,monotonic,399740783876920,399740783983192,106272,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399740783989946,399740785598120,1608174,0.0,
L5,cmd_fork_speed,monotonic,399740785598120,399740785792724,194604,0.0,
L1,ForkliftForkHeight,monotonic,399740759201800,399740785803324,26601524,0.1878100211691352,
L1cs,ForkliftForkHeight,monotonic,399740759201800,399740779661104,20459304,0.1878100211691352,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399740785811973,399740787409869,1597896,0.1878100211691352,
L3,ForkliftForkHeight,monotonic,399740759201800,399740787409869,28208069,0.1878100211691352,
R2,ForkliftForkHeight,monotonic,399740741299263,399740785811973,44512710,,
L1,ForkliftLinearSpeed,monotonic,399740759262593,399740787422841,28160248,0.8000000145843262,
L1cs,ForkliftLinearSpeed,monotonic,399740759262593,399740779661104,20398511,0.8000000145843262,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399740787425146,399740788640078,1214932,0.8000000145843262,
L3,ForkliftLinearSpeed,monotonic,399740759262593,399740788640078,29377485,0.8000000145843262,
R2,ForkliftLinearSpeed,monotonic,399740742783354,399740787425146,44641792,,
L1,ForkliftObstacleMinDistance,monotonic,399740699079805,399740788659289,89579484,4.30893087387085,
L1cs,ForkliftObstacleMinDistance,monotonic,399740699079805,399740779661104,80581299,4.30893087387085,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399740788663462,399740789871683,1208221,4.30893087387085,
L3,ForkliftObstacleMinDistance,monotonic,399740699079805,399740789871683,90791878,4.30893087387085,
R2,ForkliftObstacleMinDistance,monotonic,399740747277664,399740788663462,41385798,,
L2,BridgeHeartbeat,monotonic,399740789891610,399740791641549,1749939,974,
R1,cycle,monotonic,399740779661104,399740829584352,49923248,,
read_rt,BridgeHeartbeat,monotonic,399740829594203,399740831745469,2151266,974,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399740831753684,399740832755079,1001395,0.800000011920929,
L5,cmd_traction_speed,monotonic,399740832755079,399740832940568,185489,0.800000011920929,
read_rt,ForkliftSteerAngleRef,monotonic,399740832948651,399740834208165,1259514,0.0,
L5,cmd_steer_angle,monotonic,399740834208165,399740834292530,84365,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399740834297115,399740835251412,954297,0.0,
L5,cmd_fork_speed,monotonic,399740835251412,399740835339437,88025,0.0,
L1,ForkliftForkHeight,monotonic,399740759201800,399740835344951,76143151,0.1878100211691352,
L1cs,ForkliftForkHeight,monotonic,399740759201800,399740829584352,70382552,0.1878100211691352,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399740835348234,399740836326432,978198,0.1878100211691352,
L3,ForkliftForkHeight,monotonic,399740759201800,399740836326432,77124632,0.1878100211691352,
R2,ForkliftForkHeight,monotonic,399740785811973,399740835348234,49536261,,
L1,ForkliftLinearSpeed,monotonic,399740759262593,399740836336447,77073854,0.8000000145843262,
L1cs,ForkliftLinearSpeed,monotonic,399740759262593,399740829584352,70321759,0.8000000145843262,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399740836338693,399740837366606,1027913,0.8000000145843262,
L3,ForkliftLinearSpeed,monotonic,399740759262593,399740837366606,78104013,0.8000000145843262,
R2,ForkliftLinearSpeed,monotonic,399740787425146,399740836338693,48913547,,
L1,ForkliftObstacleMinDistance,monotonic,399740798750208,399740837376009,38625801,4.2289323806762695,
L1cs,ForkliftObstacleMinDistance,monotonic,399740798750208,399740829584352,30834144,4.2289323806762695,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399740837377665,399740838211696,834031,4.2289323806762695,
L3,ForkliftObstacleMinDistance,monotonic,399740798750208,399740838211696,39461488,4.2289323806762695,
R2,ForkliftObstacleMinDistance,monotonic,399740788663462,399740837377665,48714203,,
L2,BridgeHeartbeat,monotonic,399740838241442,399740839471460,1230018,975,
R1,cycle,monotonic,399740829584352,399740879198682,49614330,,
read_rt,BridgeHeartbeat,monotonic,399740879206331,399740880352776,1146445,975,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399740880361033,399740931059432,50698399,0.800000011920929,
L5,cmd_traction_speed,monotonic,399740931059432,399740931209764,150332,0.800000011920929,
read_rt,ForkliftSteerAngleRef,monotonic,399740931216571,399740933200921,1984350,0.0,
L5,cmd_steer_angle,monotonic,399740933200921,399740933340561,139640,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399740933348454,399740936069399,2720945,0.0,
L5,cmd_fork_speed,monotonic,399740936069399,399740936372736,303337,0.0,
L1,ForkliftForkHeight,monotonic,399740859257875,399740936386730,77128855,0.1878100211692117,
L1cs,ForkliftForkHeight,monotonic,399740859257875,399740879198682,19940807,0.1878100211692117,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399740936393309,399740938602843,2209534,0.1878100211692117,
L3,ForkliftForkHeight,monotonic,399740859257875,399740938602843,79344968,0.1878100211692117,
R2,ForkliftForkHeight,monotonic,399740835348234,399740936393309,101045075,,
L1,ForkliftLinearSpeed,monotonic,399740859323259,399740938618810,79295551,0.8000000141188458,
L1cs,ForkliftLinearSpeed,monotonic,399740859323259,399740879198682,19875423,0.8000000141188458,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399740938622448,399740940334874,1712426,0.8000000141188458,
L3,ForkliftLinearSpeed,monotonic,399740859323259,399740940334874,81011615,0.8000000141188458,
R2,ForkliftLinearSpeed,monotonic,399740836338693,399740938622448,102283755,,
L1,ForkliftObstacleMinDistance,monotonic,399740898355774,399740940349906,41994132,4.148931503295898,
L1cs,ForkliftObstacleMinDistance,monotonic,399740898355774,399740879198682,-19157092,4.148931503295898,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399740940353352,399740941808054,1454702,4.148931503295898,
L3,ForkliftObstacleMinDistance,monotonic,399740898355774,399740941808054,43452280,4.148931503295898,
R2,ForkliftObstacleMinDistance,monotonic,399740837377665,399740940353352,102975687,,
L2,BridgeHeartbeat,monotonic,399740941831942,399740942797567,965625,976,
overrun,cycle,monotonic,,,26747933,,
R1,cycle,monotonic,399740879198682,399740955187560,75988878,,
read_rt,BridgeHeartbeat,monotonic,399740955191282,399740956344547,1153265,976,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399740956350880,399740957690447,1339567,0.800000011920929,
L5,cmd_traction_speed,monotonic,399740957690447,399740957814397,123950,0.800000011920929,
read_rt,ForkliftSteerAngleRef,monotonic,399740957821881,399740958751559,929678,0.0,
L5,cmd_steer_angle,monotonic,399740958751559,399740958827070,75511,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399740958831680,399740961456234,2624554,0.0,
L5,cmd_fork_speed,monotonic,399740961456234,399740961652173,195939,0.0,
L1,ForkliftForkHeight,monotonic,399740959569139,399740961662650,2093511,0.1878100211692995,
L1cs,ForkliftForkHeight,monotonic,399740959569139,399740955187560,-4381579,0.1878100211692995,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399740961667917,399740963565357,1897440,0.1878100211692995,
L3,ForkliftForkHeight,monotonic,399740959569139,399740963565357,3996218,0.1878100211692995,
R2,ForkliftForkHeight,monotonic,399740936393309,399740961667917,25274608,,
L1,ForkliftLinearSpeed,monotonic,399740959931469,399740963581623,3650154,0.8000000136876636,
L1cs,ForkliftLinearSpeed,monotonic,399740959931469,399740955187560,-4743909,0.8000000136876636,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399740963585166,399740964500233,915067,0.8000000136876636,
L3,ForkliftLinearSpeed,monotonic,399740959931469,399740964500233,4568764,0.8000000136876636,
R2,ForkliftLinearSpeed,monotonic,399740938622448,399740963585166,24962718,,
L1,ForkliftObstacleMinDistance,monotonic,399740898355774,399740964513333,66157559,4.148931503295898,
L1cs,ForkliftObstacleMinDistance,monotonic,399740898355774,399740955187560,56831786,4.148931503295898,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399740964516971,399740965615259,1098288,4.148931503295898,
L3,ForkliftObstacleMinDistance,monotonic,399740898355774,399740965615259,67259485,4.148931503295898,
R2,ForkliftObstacleMinDistance,monotonic,399740940353352,399740964516971,24163619,,
L2,BridgeHeartbeat,monotonic,399740965638888,399740966637843,998955,977,
R1,cycle,monotonic,399740955187560,399741005816038,50628478,,
read_rt,BridgeHeartbeat,monotonic,399741005822482,399741007340503,1518021,977,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399741007348744,399741008426763,1078019,0.800000011920929,
L5,cmd_traction_speed,monotonic,399741008426763,399741008665633,238870,0.800000011920929,
read_rt,ForkliftSteerAngleRef,monotonic,399741008674557,399741009721170,1046613,0.0,
L5,cmd_steer_angle,monotonic,399741009721170,399741009903892,182722,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399741009910578,399741011130989,1220411,0.0,
L5,cmd_fork_speed,monotonic,399741011130989,399741011217045,86056,0.0,
L1,ForkliftForkHeight,monotonic,399740959569139,399741011223968,51654829,0.1878100211692995,
L1cs,ForkliftForkHeight,monotonic,399740959569139,399741005816038,46246899,0.1878100211692995,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399741011228603,399741012161049,932446,0.1878100211692995,
L3,ForkliftForkHeight,monotonic,399740959569139,399741012161049,52591910,0.1878100211692995,
R2,ForkliftForkHeight,monotonic,399740961667917,399741011228603,49560686,,
L1,ForkliftLinearSpeed,monotonic,399740959931469,399741012170587,52239118,0.8000000136876636,
L1cs,ForkliftLinearSpeed,monotonic,399740959931469,399741005816038,45884569,0.8000000136876636,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399741012172670,399741013436176,1263506,0.8000000136876636,
L3,ForkliftLinearSpeed,monotonic,399740959931469,399741013436176,53504707,0.8000000136876636,
R2,ForkliftLinearSpeed,monotonic,399740963585166,399741012172670,48587504,,
L1,ForkliftObstacleMinDistance,monotonic,399740998361038,399741013449375,15088337,4.0689311027526855,
L1cs,ForkliftObstacleMinDistance,monotonic,399740998361038,399741005816038,7455000,4.0689311027526855,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399741013452700,399741014436476,983776,4.0689311027526855,
L3,ForkliftObstacleMinDistance,monotonic,399740998361038,399741014436476,16075438,4.0689311027526855,
R2,ForkliftObstacleMinDistance,monotonic,399740964516971,399741013452700,48935729,,
L2,BridgeHeartbeat,monotonic,399741014456566,399741015492564,1035998,978,
R1,cycle,monotonic,399741005816038,399741055654494,49838456,,
read_rt,BridgeHeartbeat,monotonic,399741055662393,399741057575833,1913440,978,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399741057581449,399741058373973,792524,0.800000011920929,
L5,cmd_traction_speed,monotonic,399741058373973,399741058477346,103373,0.800000011920929,
read_rt,ForkliftSteerAngleRef,monotonic,399741058482933,399741059508182,1025249,0.0,
L5,cmd_steer_angle,monotonic,399741059508182,399741059681868,173686,0.0,
