event,name,clock,t_start_ns,t_end_ns,interval_ns,value,note
startup,configured_signal_set,-,,,,forklift+warning,"configured signal set: forklift+warning — forklift 4in/3out/5diag (opcua-nodes.md §10), warning 1in/0out/0diag (opcua-nodes.md §13); 5 input slots, 3 output slots, 5 diagnostics, 14 nodes touched, write allowlist 6 keys; silence rule: ForkliftWarningFieldOccupied asserts True after 0.500s of silence (opcua-nodes.md §13.2 W1)"
session,session_timeout_ms,-,,,,10000.0,granted; requested 10000 (granted as requested)
session,secure_channel_lifetime_ms,-,,,,3600000.0,granted; requested 3600000
session,keepalive_period_s,-,,,,3.3333,derived from the granted timeout / 3 (§3.2 S3)
session,namespace_index:server_interfaces,-,,,,2,http://www.siemens.com/simatic-s7-opcua
session,namespace_index:interface,-,,,,3,http://DemoCell
session,connect,-,,,,,opc.tcp://172.19.176.1:4841
read_rt,ForkliftForkSpeedRef,monotonic,399848924232544,399848925438990,1206446,0.0,
L5,cmd_fork_speed,monotonic,399848925438990,399848925619797,180807,0.0,
L1,ForkliftForkHeight,monotonic,399848908271614,399848925629842,17358228,-5.013905528194349e-14,
L1cs,ForkliftForkHeight,monotonic,399848908271614,399848919725690,11454076,-5.013905528194349e-14,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399848925635152,399848926492738,857586,-5.013905528194349e-14,
L3,ForkliftForkHeight,monotonic,399848908271614,399848926492738,18221124,-5.013905528194349e-14,
R2,ForkliftForkHeight,monotonic,399848878591542,399848925635152,47043610,,
L1,ForkliftLinearSpeed,monotonic,399848908359291,399848926506452,18147161,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399848908359291,399848919725690,11366399,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399848926510027,399848927539053,1029026,0.0,
L3,ForkliftLinearSpeed,monotonic,399848908359291,399848927539053,19179762,0.0,
R2,ForkliftLinearSpeed,monotonic,399848883175917,399848926510027,43334110,,
L1,ForkliftObstacleMinDistance,monotonic,399848850436906,399848927550267,77113361,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399848850436906,399848919725690,69288784,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399848927552815,399848929576560,2023745,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399848850436906,399848929576560,79139654,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399848884905579,399848927552815,42647236,,
L2,BridgeHeartbeat,monotonic,399848929615028,399848931133668,1518640,255,
R1,cycle,monotonic,399848919725690,399848970310461,50584771,,
read_rt,BridgeHeartbeat,monotonic,399848970318607,399848971593349,1274742,255,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399848971601300,399848973536355,1935055,0.0,
L5,cmd_traction_speed,monotonic,399848973536355,399848973725168,188813,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399848973732692,399848975901376,2168684,0.0,
L5,cmd_steer_angle,monotonic,399848975901376,399848976038858,137482,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399848976047320,399848977769261,1721941,0.0,
L5,cmd_fork_speed,monotonic,399848977769261,399848977942523,173262,0.0,
L1,ForkliftForkHeight,monotonic,399848908271614,399848977954668,69683054,-5.013905528194349e-14,
L1cs,ForkliftForkHeight,monotonic,399848908271614,399848970310461,62038847,-5.013905528194349e-14,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399848977961167,399848982183107,4221940,-5.013905528194349e-14,
L3,ForkliftForkHeight,monotonic,399848908271614,399848982183107,73911493,-5.013905528194349e-14,
R2,ForkliftForkHeight,monotonic,399848925635152,399848977961167,52326015,,
L1,ForkliftLinearSpeed,monotonic,399848908359291,399848982201939,73842648,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399848908359291,399848970310461,61951170,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399848982206377,399848983798024,1591647,0.0,
L3,ForkliftLinearSpeed,monotonic,399848908359291,399848983798024,75438733,0.0,
R2,ForkliftLinearSpeed,monotonic,399848926510027,399848982206377,55696350,,
L1,ForkliftObstacleMinDistance,monotonic,399848949331484,399848983816298,34484814,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399848949331484,399848970310461,20978977,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399848983820719,399848985312147,1491428,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399848949331484,399848985312147,35980663,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399848927552815,399848983820719,56267904,,
L2,BridgeHeartbeat,monotonic,399848985342646,399848987147892,1805246,256,
R1,cycle,monotonic,399848970310461,399849020337087,50026626,,
read_rt,BridgeHeartbeat,monotonic,399849020347661,399849022746876,2399215,256,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399849022755916,399849028725576,5969660,0.0,
L5,cmd_traction_speed,monotonic,399849028725576,399849028917882,192306,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399849028930208,399849031089374,2159166,0.0,
L5,cmd_steer_angle,monotonic,399849031089374,399849031252304,162930,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399849031262608,399849033210024,1947416,0.0,
L5,cmd_fork_speed,monotonic,399849033210024,399849033321109,111085,0.0,
L1,ForkliftForkHeight,monotonic,399849008675241,399849033332352,24657111,-5.013906246931839e-14,
L1cs,ForkliftForkHeight,monotonic,399849008675241,399849020337087,11661846,-5.013906246931839e-14,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399849033337993,399849034885419,1547426,-5.013906246931839e-14,
L3,ForkliftForkHeight,monotonic,399849008675241,399849034885419,26210178,-5.013906246931839e-14,
R2,ForkliftForkHeight,monotonic,399848977961167,399849033337993,55376826,,
L1,ForkliftLinearSpeed,monotonic,399849008738037,399849034905431,26167394,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399849008738037,399849020337087,11599050,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399849034910401,399849036833217,1922816,0.0,
L3,ForkliftLinearSpeed,monotonic,399849008738037,399849036833217,28095180,0.0,
R2,ForkliftLinearSpeed,monotonic,399848982206377,399849034910401,52704024,,
L1,ForkliftObstacleMinDistance,monotonic,399848949331484,399849036850149,87518665,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399848949331484,399849020337087,71005603,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399849036853584,399849038436099,1582515,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399848949331484,399849038436099,89104615,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399848983820719,399849036853584,53032865,,
L2,BridgeHeartbeat,monotonic,399849038467414,399849040179781,1712367,257,
diagnostics,Status/*,-,,,,"{'ForkliftTeleopActive': False, 'ForkliftObstacleStopActive': False, 'ForkliftSpeedLimitActive': False, 'ForkliftResetRequired': False, 'HmiLinkOk': True}",
R1,cycle,monotonic,399849020337087,399849069719171,49382084,,
read_rt,BridgeHeartbeat,monotonic,399849069732025,399849071347412,1615387,257,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399849071357571,399849073282052,1924481,0.0,
L5,cmd_traction_speed,monotonic,399849073282052,399849073469408,187356,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399849073477236,399849075132590,1655354,0.0,
L5,cmd_steer_angle,monotonic,399849075132590,399849075330160,197570,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399849075338734,399849077067830,1729096,0.0,
L5,cmd_fork_speed,monotonic,399849077067830,399849077211660,143830,0.0,
L1,ForkliftForkHeight,monotonic,399849008675241,399849077234951,68559710,-5.013906246931839e-14,
L1cs,ForkliftForkHeight,monotonic,399849008675241,399849069719171,61043930,-5.013906246931839e-14,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399849077241628,399849078772430,1530802,-5.013906246931839e-14,
L3,ForkliftForkHeight,monotonic,399849008675241,399849078772430,70097189,-5.013906246931839e-14,
R2,ForkliftForkHeight,monotonic,399849033337993,399849077241628,43903635,,
L1,ForkliftLinearSpeed,monotonic,399849008738037,399849078792202,70054165,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399849008738037,399849069719171,60981134,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399849078796947,399849080321691,1524744,0.0,
L3,ForkliftLinearSpeed,monotonic,399849008738037,399849080321691,71583654,0.0,
R2,ForkliftLinearSpeed,monotonic,399849034910401,399849078796947,43886546,,
L1,ForkliftObstacleMinDistance,monotonic,399849054510060,399849080339805,25829745,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399849054510060,399849069719171,15209111,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399849080344140,399849090168483,9824343,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399849054510060,399849090168483,35658423,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399849036853584,399849080344140,43490556,,
L2,BridgeHeartbeat,monotonic,399849090209700,399849091891797,1682097,258,
R1,cycle,monotonic,399849069719171,399849120104774,50385603,,
read_rt,BridgeHeartbeat,monotonic,399849120114281,399849121468462,1354181,258,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399849121476602,399849123285006,1808404,0.0,
L5,cmd_traction_speed,monotonic,399849123285006,399849123506042,221036,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399849123515156,399849125401854,1886698,0.0,
L5,cmd_steer_angle,monotonic,399849125401854,399849125528832,126978,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399849125536691,399849127614737,2078046,0.0,
L5,cmd_fork_speed,monotonic,399849127614737,399849127720454,105717,0.0,
L1,ForkliftForkHeight,monotonic,399849110407855,399849127730510,17322655,-5.0139035209517586e-14,
L1cs,ForkliftForkHeight,monotonic,399849110407855,399849120104774,9696919,-5.0139035209517586e-14,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399849127735891,399849129986805,2250914,-5.0139035209517586e-14,
L3,ForkliftForkHeight,monotonic,399849110407855,399849129986805,19578950,-5.0139035209517586e-14,
R2,ForkliftForkHeight,monotonic,399849077241628,399849127735891,50494263,,
L1,ForkliftLinearSpeed,monotonic,399849110472351,399849130069410,19597059,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399849110472351,399849120104774,9632423,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399849130076038,399849132101379,2025341,0.0,
L3,ForkliftLinearSpeed,monotonic,399849110472351,399849132101379,21629028,0.0,
R2,ForkliftLinearSpeed,monotonic,399849078796947,399849130076038,51279091,,
L1,ForkliftObstacleMinDistance,monotonic,399849054510060,399849132146941,77636881,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399849054510060,399849120104774,65594714,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399849132154285,399849134135010,1980725,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399849054510060,399849134135010,79624950,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399849080344140,399849132154285,51810145,,
L2,BridgeHeartbeat,monotonic,399849134178197,399849135506966,1328769,259,
R1,cycle,monotonic,399849120104774,399849169687456,49582682,,
read_rt,BridgeHeartbeat,monotonic,399849169694905,399849170936582,1241677,259,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399849170945178,399849172320693,1375515,0.0,
L5,cmd_traction_speed,monotonic,399849172320693,399849172462819,142126,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399849172469814,399849173687602,1217788,0.0,
L5,cmd_steer_angle,monotonic,399849173687602,399849173818505,130903,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399849173825518,399849174717716,892198,0.0,
L5,cmd_fork_speed,monotonic,399849174717716,399849174815162,97446,0.0,
L1,ForkliftForkHeight,monotonic,399849110407855,399849174822299,64414444,-5.0139035209517586e-14,
L1cs,ForkliftForkHeight,monotonic,399849110407855,399849169687456,59279601,-5.0139035209517586e-14,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399849174827502,399849176220998,1393496,-5.0139035209517586e-14,
L3,ForkliftForkHeight,monotonic,399849110407855,399849176220998,65813143,-5.0139035209517586e-14,
R2,ForkliftForkHeight,monotonic,399849127735891,399849174827502,47091611,,
L1,ForkliftLinearSpeed,monotonic,399849110472351,399849176261517,65789166,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399849110472351,399849169687456,59215105,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399849176267946,399849178002014,1734068,0.0,
L3,ForkliftLinearSpeed,monotonic,399849110472351,399849178002014,67529663,0.0,
R2,ForkliftLinearSpeed,monotonic,399849130076038,399849176267946,46191908,,
L1,ForkliftObstacleMinDistance,monotonic,399849149618531,399849178017462,28398931,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399849149618531,399849169687456,20068925,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399849178020889,399849179644837,1623948,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399849149618531,399849179644837,30026306,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399849132154285,399849178020889,45866604,,
L2,BridgeHeartbeat,monotonic,399849179682364,399849181682997,2000633,260,
R1,cycle,monotonic,399849169687456,399849219926529,50239073,,
read_rt,BridgeHeartbeat,monotonic,399849219936806,399849222229029,2292223,260,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399849222236209,399849223718438,1482229,0.0,
L5,cmd_traction_speed,monotonic,399849223718438,399849223908588,190150,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399849223916968,399849226306578,2389610,0.0,
L5,cmd_steer_angle,monotonic,399849226306578,399849226457813,151235,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399849226464798,399849227704856,1240058,0.0,
L5,cmd_fork_speed,monotonic,399849227704856,399849227876188,171332,0.0,
L1,ForkliftForkHeight,monotonic,399849208566373,399849227885804,19319431,-5.01390450446697e-14,
L1cs,ForkliftForkHeight,monotonic,399849208566373,399849219926529,11360156,-5.01390450446697e-14,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399849227890250,399849229283907,1393657,-5.01390450446697e-14,
L3,ForkliftForkHeight,monotonic,399849208566373,399849229283907,20717534,-5.01390450446697e-14,
R2,ForkliftForkHeight,monotonic,399849174827502,399849227890250,53062748,,
L1,ForkliftLinearSpeed,monotonic,399849208671038,399849229295452,20624414,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399849208671038,399849219926529,11255491,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399849229298304,399849230352416,1054112,0.0,
L3,ForkliftLinearSpeed,monotonic,399849208671038,399849230352416,21681378,0.0,
R2,ForkliftLinearSpeed,monotonic,399849176267946,399849229298304,53030358,,
L1,ForkliftObstacleMinDistance,monotonic,399849149618531,399849230368074,80749543,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399849149618531,399849219926529,70307998,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399849230371467,399849231799618,1428151,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399849149618531,399849231799618,82181087,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399849178020889,399849230371467,52350578,,
L2,BridgeHeartbeat,monotonic,399849231908419,399849233143094,1234675,261,
R1,cycle,monotonic,399849219926529,399849270375866,50449337,,
read_rt,BridgeHeartbeat,monotonic,399849270385078,399849272214121,1829043,261,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399849272221178,399849273606991,1385813,0.0,
L5,cmd_traction_speed,monotonic,399849273606991,399849273744398,137407,0.0,
read_rt,ForkliftSteerAngleRef,monotonic,399849273751450,399849275887417,2135967,0.0,
L5,cmd_steer_angle,monotonic,399849275887417,399849276037335,149918,0.0,
read_rt,ForkliftForkSpeedRef,monotonic,399849276045248,399849277724415,1679167,0.0,
L5,cmd_fork_speed,monotonic,399849277724415,399849277852961,128546,0.0,
L1,ForkliftForkHeight,monotonic,399849208566373,399849277860824,69294451,-5.01390450446697e-14,
L1cs,ForkliftForkHeight,monotonic,399849208566373,399849270375866,61809493,-5.01390450446697e-14,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftForkHeight,monotonic,399849277866989,399849279694915,1827926,-5.01390450446697e-14,
L3,ForkliftForkHeight,monotonic,399849208566373,399849279694915,71128542,-5.01390450446697e-14,
R2,ForkliftForkHeight,monotonic,399849227890250,399849277866989,49976739,,
L1,ForkliftLinearSpeed,monotonic,399849208671038,399849279709635,71038597,0.0,
L1cs,ForkliftLinearSpeed,monotonic,399849208671038,399849270375866,61704828,0.0,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftLinearSpeed,monotonic,399849279713769,399849280919492,1205723,0.0,
L3,ForkliftLinearSpeed,monotonic,399849208671038,399849280919492,72248454,0.0,
R2,ForkliftLinearSpeed,monotonic,399849229298304,399849279713769,50415465,,
L1,ForkliftObstacleMinDistance,monotonic,399849249970294,399849280934462,30964168,5.5,
L1cs,ForkliftObstacleMinDistance,monotonic,399849249970294,399849270375866,20405572,5.5,"literal §9.2 reference point; may be negative, not clipped"
L2,ForkliftObstacleMinDistance,monotonic,399849280938442,399849282243203,1304761,5.5,
L3,ForkliftObstacleMinDistance,monotonic,399849249970294,399849282243203,32272909,5.5,
R2,ForkliftObstacleMinDistance,monotonic,399849230371467,399849280938442,50566975,,
L2,BridgeHeartbeat,monotonic,399849282270922,399849284157730,1886808,262,
R1,cycle,monotonic,399849270375866,399849321415026,51039160,,
read_rt,BridgeHeartbeat,monotonic,399849321421296,399849322869351,1448055,262,restart-detection read-back; transports nothing
read_rt,ForkliftTractionSpeedRef,monotonic,399849322877885,399849324445110,1567225,0.0,
L5,cmd_traction_speed,monotonic,399849324445110,399849324552943,107833,0.0,
