pose,regime,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,seg_ok,refused,candidates,in_window,inlier_frac,roi_u0,roi_u1,roi_v0,roi_v1,seg_width_m,seg_height_m,seg_yaw_rad,t_decode_s,t_classify_s,mast_q_m,mast_stamp,mask_stale,tag_u,tag_v,tag_range_m,tag_face_range_m,tag_lateral_m,tag_z_m,tag_stale,reason_wired,abort_wired,seg_ok_wired,refused_wired,seg_width_wired_m,seg_yaw_wired_rad,t_classify_wired_s
approach_1.00m,close,pallet_shifted,22,441.872000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014516,0.075645,-0.000000,441.888000,0,,,,,,,,none,0,1,,1.209994,-0.000027,0.070370
approach_1.00m,close,pallet_shifted,23,441.938000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.016021,0.075322,-0.000000,441.954000,0,,,,,,,,none,0,1,,1.209719,-0.000963,0.069269
approach_1.00m,close,pallet_shifted,24,442.004000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012369,0.070697,-0.000000,442.032000,0,241.728999,112.893103,1.858379,1.038379,-0.399363,1.721301,0,none,0,1,,1.209563,-0.000038,0.058627
approach_1.00m,close,pallet_shifted,25,442.070000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.016687,0.077140,-0.000000,442.086000,0,,,,,,,,none,0,1,,1.211197,-0.000349,0.067902
approach_1.00m,close,pallet_shifted,26,442.136000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.011701,0.080788,-0.000000,442.164000,0,241.729626,112.895249,1.858270,1.038270,-0.399338,1.721206,0,none,0,1,,1.210987,-0.001130,0.066262
approach_1.00m,close,pallet_shifted,27,442.202000,pallet_absent,1,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012432,0.069702,-0.000000,442.218000,0,,,,,,,,none,0,1,,1.209527,-0.000498,0.069584
approach_1.00m,close,pallet_shifted,28,442.268000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012709,0.070740,-0.000000,442.284000,0,,,,,,,,none,0,1,,1.210082,-0.000754,0.068001
approach_1.00m,close,pallet_shifted,29,442.334000,none,0,0,0.999970,-0.099992,1.385499,144.295215,445.507078,322.315301,347.840994,0.075026,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012674,0.070961,-0.000000,442.352000,0,,,,,,,,none,0,1,,1.209895,-0.000172,0.069138
approach_1.00m,close,pocket_blocked,0,462.266000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014894,0.078379,0.001960,457.608000,1,,,,,,,,none,0,0,face_width_not_pallet_sized,,,0.000002
approach_1.00m,close,pocket_blocked,1,462.332000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014246,0.072381,0.006886,462.534000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066611
approach_1.00m,close,pocket_blocked,2,462.398000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012901,0.081117,0.006888,462.536000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.067130
approach_1.00m,close,pocket_blocked,3,462.464000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014816,0.068417,0.006890,462.538000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066464
approach_1.00m,close,pocket_blocked,4,462.530000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012981,0.073176,0.006912,462.560000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.069199
approach_1.00m,close,pocket_blocked,5,462.596000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013110,0.070503,0.006976,462.624000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.065939
approach_1.00m,close,pocket_blocked,6,462.662000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.016625,0.075334,0.007042,462.690000,0,241.728354,112.895421,1.858263,1.038263,-0.399343,1.721199,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.051931
approach_1.00m,close,pocket_blocked,7,462.728000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014240,0.079247,0.007108,462.756000,0,241.728896,112.894337,1.858282,1.038282,-0.399344,1.721215,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.052667
approach_1.00m,close,pocket_blocked,8,462.794000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013277,0.072800,0.007164,462.812000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.072357
approach_1.00m,close,pocket_blocked,9,462.860000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.015076,0.077926,0.007240,462.888000,0,241.728667,112.893263,1.858348,1.038348,-0.399358,1.721272,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.055187
approach_1.00m,close,pocket_blocked,10,462.926000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012859,0.075230,0.007294,462.942000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.069498
approach_1.00m,close,pocket_blocked,11,462.992000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012642,0.071586,0.007360,463.008000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.064926
approach_1.00m,close,pocket_blocked,12,463.058000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.016753,0.072327,0.007426,463.074000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.067746
approach_1.00m,close,pocket_blocked,13,463.124000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014503,0.069427,0.007492,463.140000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.068999
approach_1.00m,close,pocket_blocked,14,463.190000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012813,0.070298,0.007570,463.218000,0,241.727170,112.892968,1.858364,1.038364,-0.399369,1.721286,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.054286
approach_1.00m,close,pocket_blocked,15,463.256000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012722,0.071323,0.007624,463.272000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.068095
approach_1.00m,close,pocket_blocked,16,463.322000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013132,0.072441,0.007702,463.350000,0,241.728482,112.894742,1.858264,1.038264,-0.399342,1.721198,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.052315
approach_1.00m,close,pocket_blocked,17,463.388000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012819,0.072197,0.007768,463.416000,0,241.727677,112.896299,1.858194,1.038194,-0.399332,1.721136,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.055464
approach_1.00m,close,pocket_blocked,18,463.454000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012431,0.076755,0.007824,463.472000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066510
approach_1.00m,close,pocket_blocked,19,463.520000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014375,0.073381,0.007888,463.536000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066973
approach_1.00m,close,pocket_blocked,20,463.586000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.016438,0.071616,0.007954,463.602000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.068169
approach_1.00m,close,pocket_blocked,21,463.652000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012133,0.071581,0.008030,463.678000,0,241.727497,112.894107,1.858254,1.038254,-0.399344,1.721187,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.054276
approach_1.00m,close,pocket_blocked,22,463.718000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013893,0.069155,0.008086,463.734000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.065629
approach_1.00m,close,pocket_blocked,23,463.784000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013408,0.080383,0.008164,463.812000,0,241.728562,112.894056,1.858332,1.038332,-0.399356,1.721259,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.052978
approach_1.00m,close,pocket_blocked,24,463.850000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012719,0.072396,0.008220,463.868000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.067120
approach_1.00m,close,pocket_blocked,25,463.916000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.012884,0.071728,0.008286,463.934000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.066619
approach_1.00m,close,pocket_blocked,26,463.982000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.015701,0.074133,0.008362,464.010000,0,241.729296,112.894385,1.858351,1.038351,-0.399356,1.721279,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.050385
approach_1.00m,close,pocket_blocked,27,464.048000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013910,0.070212,0.008438,464.086000,0,241.728039,112.893374,1.858284,1.038284,-0.399348,1.721213,0,pallet_absent,1,0,candidate_falls_away_like_a_floor,,,0.050160
approach_1.00m,close,pocket_blocked,28,464.114000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014167,0.069239,0.008482,464.130000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.064272
approach_1.00m,close,pocket_blocked,29,464.180000,pallet_absent,1,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.014839,0.071060,0.008548,464.196000,0,,,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.068356
approach_1.00m,close,stringer_in_path,0,484.442000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1464,0.590361,,,,,,,,0.013671,0.069646,0.001964,479.814000,1,,,,,,,,none,0,1,,1.211493,-0.000139,0.000002
approach_1.00m,close,stringer_in_path,1,484.508000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1467,0.671233,,,,,,,,0.013183,0.070792,0.006882,484.732000,0,,,,,,,,none,0,1,,1.209452,0.000278,0.073244
approach_1.00m,close,stringer_in_path,2,484.574000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.574713,,,,,,,,0.011311,0.068261,0.006884,484.734000,0,,,,,,,,none,0,1,,1.209227,-0.001591,0.072555
approach_1.00m,close,stringer_in_path,3,484.640000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1470,0.597701,,,,,,,,0.011457,0.068992,0.006886,484.736000,0,,,,,,,,none,0,1,,1.209571,-0.000685,0.069702
approach_1.00m,close,stringer_in_path,4,484.706000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1463,0.623377,,,,,,,,0.011445,0.071667,0.006888,484.738000,0,,,,,,,,none,0,1,,1.209641,-0.000667,0.067849
approach_1.00m,close,stringer_in_path,5,484.772000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,candidate_falls_away_like_a_floor,3,1465,0.625000,,,,,,,,0.013131,0.073165,0.006938,484.788000,0,,,,,,,,none,0,1,,1.209832,-0.000821,0.067938
approach_1.00m,close,stringer_in_path,6,484.838000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.586957,,,,,,,,0.014401,0.069825,0.007004,484.854000,0,,,,,,,,none,0,1,,1.209772,-0.001406,0.073707
approach_1.00m,close,stringer_in_path,7,484.904000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.666667,,,,,,,,0.015307,0.068725,0.007082,484.932000,0,241.728782,112.893302,1.858274,1.038274,-0.399342,1.721205,0,none,0,1,,1.210981,-0.001186,0.058834
approach_1.00m,close,stringer_in_path,8,484.970000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1464,0.647887,,,,,,,,0.013023,0.070489,0.007138,484.988000,0,,,,,,,,none,0,1,,1.209355,-0.000569,0.066575
approach_1.00m,close,stringer_in_path,9,485.036000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1465,0.621951,,,,,,,,0.014774,0.069382,0.007216,485.066000,0,,,,,,,,none,0,1,,1.209921,-0.000620,0.069076
approach_1.00m,close,stringer_in_path,10,485.102000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1463,0.641026,,,,,,,,0.015313,0.070117,0.007268,485.118000,0,,,,,,,,none,0,1,,1.211912,-0.001575,0.067513
approach_1.00m,close,stringer_in_path,11,485.168000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,2,2562,1.000000,,,,,,,,0.013983,0.069459,0.007334,485.184000,0,,,,,,,,none,0,1,,1.210021,-0.000255,0.069525
approach_1.00m,close,stringer_in_path,12,485.234000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1467,0.600000,,,,,,,,0.012374,0.070601,0.007412,485.262000,0,241.727245,112.893115,1.858285,1.038285,-0.399351,1.721212,0,none,0,1,,1.210719,0.000744,0.062870
approach_1.00m,close,stringer_in_path,13,485.300000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1463,0.648649,,,,,,,,0.014994,0.068119,0.007466,485.316000,0,,,,,,,,none,0,1,,1.209890,-0.000490,0.070896
approach_1.00m,close,stringer_in_path,14,485.366000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1464,0.631579,,,,,,,,0.012588,0.077247,0.007544,485.394000,0,241.728356,112.892461,1.858361,1.038361,-0.399362,1.721283,0,none,0,1,,1.218223,-0.000993,0.064048
approach_1.00m,close,stringer_in_path,15,485.432000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.590361,,,,,,,,0.010964,0.073845,0.007598,485.448000,0,,,,,,,,none,0,1,,1.209561,-0.001273,0.069376
approach_1.00m,close,stringer_in_path,16,485.498000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.614458,,,,,,,,0.011439,0.069265,0.007664,485.514000,0,,,,,,,,none,0,1,,1.209617,-0.000542,0.068351
approach_1.00m,close,stringer_in_path,17,485.564000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.588235,,,,,,,,0.011066,0.068992,0.007732,485.582000,0,,,,,,,,none,0,1,,1.211487,-0.000298,0.068662
approach_1.00m,close,stringer_in_path,18,485.630000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1463,0.621951,,,,,,,,0.012586,0.073277,0.007808,485.658000,0,241.728206,112.895788,1.858216,1.038216,-0.399333,1.721156,0,none,0,1,,1.210192,-0.001705,0.057755
approach_1.00m,close,stringer_in_path,19,485.696000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.618421,,,,,,,,0.012175,0.074236,0.007874,485.724000,0,241.727897,112.895089,1.858255,1.038255,-0.399343,1.721190,0,none,0,1,,1.210120,-0.002042,0.062640
approach_1.00m,close,stringer_in_path,20,485.762000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1464,0.516484,,,,,,,,0.011520,0.071986,0.007930,485.780000,0,,,,,,,,none,0,1,,1.210308,-0.000580,0.069435
approach_1.00m,close,stringer_in_path,21,485.828000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1465,0.536842,,,,,,,,0.012738,0.069524,0.007996,485.846000,0,,,,,,,,none,0,1,,1.211294,0.000434,0.078584
approach_1.00m,close,stringer_in_path,22,485.894000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.590909,,,,,,,,0.012391,0.070109,0.008082,485.932000,0,241.729331,112.895470,1.858283,1.038283,-0.399342,1.721218,0,none,0,1,,1.210050,-0.000714,0.061092
approach_1.00m,close,stringer_in_path,23,485.960000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1463,0.607595,,,,,,,,0.012312,0.073540,0.008140,485.990000,0,,,,,,,,none,0,1,,1.209884,-0.001654,0.072764
approach_1.00m,close,stringer_in_path,24,486.026000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1468,0.560440,,,,,,,,0.015756,0.072203,0.008204,486.054000,0,241.726793,112.894293,1.858312,1.038312,-0.399360,1.721240,0,none,0,1,,1.209932,-0.000891,0.058733
approach_1.00m,close,stringer_in_path,25,486.092000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1466,0.614458,,,,,,,,0.013025,0.071459,0.008260,486.110000,0,,,,,,,,none,0,1,,1.209437,-0.002151,0.071444
approach_1.00m,close,stringer_in_path,26,486.158000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1465,0.671233,,,,,,,,0.015360,0.071297,0.008326,486.176000,0,,,,,,,,none,0,1,,1.211588,-0.000924,0.071591
approach_1.00m,close,stringer_in_path,27,486.224000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1465,0.621951,,,,,,,,0.013113,0.070158,0.008390,486.240000,0,,,,,,,,none,0,1,,1.211525,-0.001188,0.068019
approach_1.00m,close,stringer_in_path,28,486.290000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1465,0.563218,,,,,,,,0.011452,0.068492,0.008468,486.318000,0,241.727146,112.893146,1.858237,1.038237,-0.399342,1.721168,0,none,0,1,,1.209852,-0.002293,0.062403
approach_1.00m,close,stringer_in_path,29,486.356000,none,0,0,0.999970,-0.399992,1.385500,68.992430,370.204074,322.315102,347.840787,0.065808,0.751755,0,face_width_not_pallet_sized,3,1469,0.620690,,,,,,,,0.012196,0.068879,0.008524,486.374000,0,,,,,,,,none,0,1,,1.209646,-0.001941,0.069991
