sim_s,truth_x,truth_y,truth_yaw,ekf_x,ekf_y,ekf_yaw,slam_x,slam_y,slam_yaw,mo_x,mo_y,mo_yaw,slam_ok
33.2720,-4.50000,7.00000,-0.000000,0.00000,0.00000,-0.001207,1.58477,12.57686,-0.007915,1.58477,12.57686,-0.006708,1
33.3720,-4.50000,7.00000,-0.000000,0.00000,0.00000,-0.001207,1.58477,12.57686,-0.007915,1.58477,12.57686,-0.006708,1
33.4700,-4.50000,7.00000,-0.000000,0.00000,0.00000,-0.001207,1.58477,12.57686,-0.007915,1.58477,12.57686,-0.006708,1
33.5620,-4.50000,7.00000,-0.000000,0.00000,0.00000,-0.001207,1.58477,12.57686,-0.007915,1.58477,12.57686,-0.006708,1
33.6540,-4.48407,6.99997,-0.000066,0.01146,-0.00003,-0.001431,1.59623,12.57675,-0.008138,1.58477,12.57686,-0.006708,1
33.7500,-4.46290,6.99992,-0.000155,0.05752,-0.00017,-0.001883,1.64229,12.57630,-0.008591,1.58477,12.57686,-0.006708,1
33.8460,-4.39470,6.99976,-0.000429,0.13372,-0.00045,-0.002432,1.71849,12.57551,-0.009140,1.58477,12.57686,-0.006708,1
33.9480,-4.31470,6.99957,-0.000729,0.21396,-0.00075,-0.002976,1.79872,12.57468,-0.009684,1.58477,12.57686,-0.006708,1
34.0480,-4.23470,6.99936,-0.001006,0.29424,-0.00107,-0.003539,1.87900,12.57382,-0.010247,1.58477,12.57686,-0.006708,1
34.1500,-4.15470,6.99914,-0.001264,0.37436,-0.00143,-0.004006,1.95912,12.57292,-0.010714,1.58192,12.57680,-0.010028,1
34.2500,-4.03470,6.99879,-0.001614,0.45469,-0.00182,-0.004393,2.03944,12.57199,-0.011101,1.58192,12.57680,-0.010028,1
34.3500,-3.95470,6.99855,-0.001827,0.53489,-0.00225,-0.004843,2.11963,12.57102,-0.011550,1.58192,12.57680,-0.010028,1
34.4500,-3.91470,6.99842,-0.001927,0.61521,-0.00271,-0.005149,2.19995,12.57002,-0.011857,1.59442,12.58147,-0.020263,1
34.5440,-3.83470,6.99817,-0.002116,0.69558,-0.00320,-0.005538,2.26424,12.56920,-0.012185,1.59442,12.58147,-0.020263,1
34.6440,-3.75470,6.99790,-0.002292,0.75970,-0.00357,-0.005808,2.34443,12.56820,-0.012515,1.59442,12.58147,-0.020263,1
34.7440,-3.67470,6.99763,-0.002454,0.84010,-0.00404,-0.006138,2.42482,12.56718,-0.012846,1.59442,12.58147,-0.020263,1
34.8380,-3.59470,6.99735,-0.002605,0.92050,-0.00455,-0.006487,2.50522,12.56613,-0.013195,1.58361,12.56435,0.002049,1
34.9400,-3.51470,6.99707,-0.002744,0.99271,-0.00503,-0.006757,2.57713,12.56484,-0.013797,1.58361,12.56435,0.002049,1
35.0420,-3.43471,6.99678,-0.002874,1.07953,-0.00563,-0.007184,2.66134,12.56034,-0.017213,1.58361,12.56435,0.002049,1
35.1420,-3.35471,6.99649,-0.002993,1.16140,-0.00623,-0.007510,2.74319,12.55891,-0.017539,1.58361,12.56435,0.002049,1
35.2440,-3.27471,6.99619,-0.003104,1.24182,-0.00685,-0.007761,2.82361,12.55750,-0.017789,1.58361,12.56435,0.002049,1
35.3400,-3.19471,6.99588,-0.003207,1.32225,-0.00748,-0.008045,2.90648,12.55428,-0.020120,1.56091,12.56044,-0.002804,1
35.4380,-3.11471,6.99557,-0.003302,1.40251,-0.00814,-0.008288,2.99647,12.54491,-0.028551,1.56091,12.56044,-0.002804,1
35.5340,-3.03471,6.99526,-0.003390,1.48295,-0.00882,-0.008592,3.07688,12.54260,-0.028855,1.56091,12.56044,-0.002804,1
35.6380,-2.95471,6.99495,-0.003472,1.56321,-0.00952,-0.008916,3.15711,12.54028,-0.029179,1.56091,12.56044,-0.002804,1
35.7400,-2.87471,6.99463,-0.003547,1.64366,-0.01025,-0.009262,3.23555,12.54183,-0.025063,1.55772,12.54946,0.006021,1
35.8400,-2.79471,6.99431,-0.003617,1.72250,-0.01099,-0.009583,3.30613,12.55689,-0.007534,1.55772,12.54946,0.006021,1
