pose,regime,condition,k,stamp,reason,abort,exact,cam_range_m,tru_lat_m,tru_range_m,face_u0,face_u1,face_v0,face_v1,face_frac_plane_roi,valid_frac,seg_ok,refused,candidates,in_window,inlier_frac,roi_u0,roi_u1,roi_v0,roi_v1,seg_width_m,seg_height_m,seg_yaw_rad,t_decode_s,t_classify_s,mast_q_m,mast_stamp,mask_stale,tag_u,tag_v,tag_range_m,tag_z_m,tag_stale,reason_wired,abort_wired,seg_ok_wired,refused_wired,seg_width_wired_m,seg_yaw_wired_rad,t_classify_wired_s
staging,staging,stringer_in_path,14,221.828000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1730,0.974930,182,347,202,213,1.202813,0.080188,0.000987,0.011933,0.060877,-0.000000,221.858000,0,271.891325,87.006982,3.105822,2.818240,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.055166
staging,staging,stringer_in_path,15,221.894000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1729,0.975069,182,347,202,213,1.202416,0.080161,-0.002882,0.014873,0.057311,-0.000000,221.912000,0,,,,,,none,0,1,,1.202416,-0.002882,0.061102
staging,staging,stringer_in_path,16,221.960000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1731,0.974719,182,347,202,213,1.202144,0.080143,-0.000388,0.011642,0.063185,-0.000000,221.978000,0,,,,,,none,0,1,,1.202144,-0.000388,0.066018
staging,staging,stringer_in_path,17,222.026000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1727,0.974286,182,347,202,213,1.202505,0.080167,0.000519,0.011422,0.062354,-0.000000,222.044000,0,,,,,,none,0,1,,1.202505,0.000519,0.061344
staging,staging,stringer_in_path,18,222.092000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1730,0.977401,182,347,202,213,1.202767,0.080184,-0.000445,0.013632,0.061205,-0.000000,222.120000,0,271.891317,87.008587,3.105402,2.817865,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.057852
staging,staging,stringer_in_path,19,222.158000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1727,0.977337,182,347,202,213,1.202556,0.080170,0.000506,0.012230,0.060425,-0.000000,222.174000,0,,,,,,none,0,1,,1.202556,0.000506,0.064332
staging,staging,stringer_in_path,20,222.224000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1730,0.974286,182,347,202,213,1.202763,0.080184,-0.001352,0.011303,0.060093,-0.000000,222.252000,0,,,,,,none,0,1,,1.202763,-0.001352,0.063748
staging,staging,stringer_in_path,21,222.290000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1725,0.974138,182,347,202,213,1.202158,0.080144,-0.000446,0.013572,0.057900,-0.000000,222.318000,0,271.891148,87.007218,3.105540,2.817985,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.049290
staging,staging,stringer_in_path,22,222.356000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1727,0.974504,182,347,202,213,1.202562,0.080171,-0.000438,0.010785,0.062188,-0.000000,222.372000,0,,,,,,none,0,1,,1.202562,-0.000438,0.065634
staging,staging,stringer_in_path,23,222.422000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1731,0.974648,182,347,202,213,1.202488,0.080166,-0.001258,0.012091,0.065206,-0.000000,222.452000,0,271.892596,87.005853,3.105764,2.818184,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.056284
staging,staging,stringer_in_path,24,222.488000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1731,0.974648,182,347,202,213,1.202133,0.080142,0.000357,0.013857,0.057844,-0.000000,222.518000,0,,,,,,none,0,1,,1.202133,0.000357,0.065520
staging,staging,stringer_in_path,25,222.554000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1729,0.974432,182,347,202,213,1.202395,0.080160,-0.000349,0.012873,0.063107,-0.000000,222.582000,0,,,,,,none,0,1,,1.202395,-0.000349,0.067498
staging,staging,stringer_in_path,26,222.620000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1724,0.977273,182,347,202,213,1.202821,0.080188,0.000804,0.011765,0.059468,-0.000000,222.636000,0,,,,,,none,0,1,,1.202821,0.000804,0.068867
staging,staging,stringer_in_path,27,222.686000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1729,0.980000,182,347,202,213,1.202400,0.080160,-0.000761,0.011889,0.066534,-0.000000,222.702000,0,,,,,,none,0,1,,1.202400,-0.000761,0.062361
staging,staging,stringer_in_path,28,222.752000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1729,0.977143,182,347,202,213,1.202534,0.080169,-0.000866,0.011249,0.059365,-0.000000,222.768000,0,,,,,,none,0,1,,1.202534,-0.000866,0.063307
staging,staging,stringer_in_path,29,222.818000,none,0,0,2.245190,-0.400018,2.463889,180.730915,347.850636,198.960934,217.012439,0.029438,0.775446,1,,7,1727,0.974063,182,347,202,213,1.202807,0.080187,-0.002155,0.016582,0.061201,-0.000000,222.846000,0,271.891853,87.006575,3.105665,2.818097,0,pallet_absent,1,0,face_height_not_pallet_sized,,,0.048414
approach_1.50m,approach,clean,0,246.908000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3649,0.981516,132,357,258,273,1.208402,0.080560,-0.002054,0.015731,0.057256,-0.000000,242.308000,1,,,,,,none,0,1,,1.208402,-0.002054,0.000002
approach_1.50m,approach,clean,1,246.974000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3650,0.981685,132,357,258,273,1.209005,0.080600,-0.000728,0.011928,0.061374,-0.000000,247.186000,0,,,,,,none,0,1,,1.209005,-0.000728,0.062657
approach_1.50m,approach,clean,2,247.040000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3655,0.978102,132,357,258,273,1.208831,0.080589,-0.001838,0.012866,0.057359,-0.000000,247.188000,0,,,,,,none,0,1,,1.208831,-0.001838,0.058149
approach_1.50m,approach,clean,3,247.106000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3650,0.976661,132,357,258,273,1.208979,0.080599,-0.001089,0.011935,0.056914,-0.000000,247.190000,0,,,,,,none,0,1,,1.208979,-0.001089,0.063264
approach_1.50m,approach,clean,4,247.172000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3653,0.981718,132,357,258,273,1.209135,0.080609,-0.001388,0.015662,0.054776,-0.000000,247.192000,0,,,,,,none,0,1,,1.209135,-0.001388,0.057830
approach_1.50m,approach,clean,5,247.238000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3656,0.982363,132,357,258,273,1.209015,0.080601,-0.001040,0.012210,0.057317,-0.000000,247.266000,0,257.397111,99.515273,2.337321,2.144038,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.048842
approach_1.50m,approach,clean,6,247.304000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3654,0.978495,132,357,258,273,1.208995,0.080600,-0.001809,0.012516,0.056132,-0.000000,247.332000,0,257.397628,99.516440,2.337357,2.144075,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.051368
approach_1.50m,approach,clean,7,247.370000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3656,0.978417,132,357,258,273,1.209014,0.080601,-0.001388,0.015087,0.056069,-0.000000,247.398000,0,,,,,,none,0,1,,1.209014,-0.001388,0.057689
approach_1.50m,approach,clean,8,247.436000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3663,0.978610,134,357,258,273,1.198413,0.080611,-0.000877,0.011821,0.056849,-0.000000,247.464000,0,,,,,,none,0,1,,1.198413,-0.000877,0.057621
approach_1.50m,approach,clean,9,247.502000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3656,0.974910,132,357,258,273,1.208598,0.080573,-0.000082,0.013187,0.054617,-0.000000,247.520000,0,,,,,,none,0,1,,1.208598,-0.000082,0.062487
approach_1.50m,approach,clean,10,247.568000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3656,0.978648,132,357,258,273,1.208991,0.080599,-0.002357,0.011589,0.058145,-0.000000,247.586000,0,,,,,,none,0,1,,1.208991,-0.002357,0.054928
approach_1.50m,approach,clean,11,247.634000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3656,0.976492,132,357,258,273,1.208996,0.080600,-0.001250,0.013499,0.056056,-0.000000,247.662000,0,,,,,,none,0,1,,1.208996,-0.001250,0.060264
approach_1.50m,approach,clean,12,247.700000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3655,0.980322,132,357,258,273,1.208820,0.080588,0.000146,0.012693,0.055895,-0.000000,247.718000,0,,,,,,none,0,1,,1.208820,0.000146,0.059509
approach_1.50m,approach,clean,13,247.766000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3651,0.978182,132,357,258,273,1.208756,0.080584,-0.000508,0.012818,0.061668,-0.000000,247.796000,0,257.397501,99.515314,2.337286,2.144006,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.060436
approach_1.50m,approach,clean,14,247.832000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3654,0.976619,132,357,258,273,1.208683,0.080579,-0.000753,0.014266,0.065723,-0.000000,247.862000,0,,,,,,none,0,1,,1.208683,-0.000753,0.060473
approach_1.50m,approach,clean,15,247.898000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3657,0.974910,132,357,258,273,1.209243,0.080616,-0.002158,0.019053,0.059166,-0.000000,247.916000,0,,,,,,none,0,1,,1.209243,-0.002158,0.060378
approach_1.50m,approach,clean,16,247.964000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3652,0.978533,132,357,258,273,1.209017,0.080601,-0.000952,0.014067,0.060351,-0.000000,247.982000,0,,,,,,none,0,1,,1.209017,-0.000952,0.057849
approach_1.50m,approach,clean,17,248.030000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3653,0.976103,132,357,258,273,1.208534,0.080569,-0.000681,0.016472,0.053213,-0.000000,248.058000,0,257.398213,99.516350,2.337305,2.144027,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.052018
approach_1.50m,approach,clean,18,248.096000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3655,0.982111,132,357,258,273,1.209006,0.080600,-0.002255,0.012201,0.056020,-0.000000,248.126000,0,,,,,,none,0,1,,1.209006,-0.002255,0.058538
approach_1.50m,approach,clean,19,248.162000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3649,0.985533,132,357,258,273,1.208628,0.080575,-0.000767,0.015539,0.060714,-0.000000,248.190000,0,,,,,,none,0,1,,1.208628,-0.000767,0.061463
approach_1.50m,approach,clean,20,248.228000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3654,0.979554,132,357,258,273,1.208542,0.080569,-0.002498,0.011438,0.058412,-0.000000,248.246000,0,,,,,,none,0,1,,1.208542,-0.002498,0.060093
approach_1.50m,approach,clean,21,248.294000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3656,0.980496,132,357,258,273,1.209014,0.080601,-0.001013,0.012795,0.055616,-0.000000,248.322000,0,257.397791,99.514770,2.337343,2.144057,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.052049
approach_1.50m,approach,clean,22,248.360000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3649,0.979817,132,357,256,273,1.207318,0.091220,0.000201,0.015495,0.067460,-0.000000,248.376000,0,,,,,,none,0,1,,1.207318,0.000201,0.063115
approach_1.50m,approach,clean,23,248.426000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3655,0.980427,132,357,258,273,1.208760,0.080584,-0.000084,0.016824,0.064107,-0.000000,248.442000,0,,,,,,none,0,1,,1.208760,-0.000084,0.069939
approach_1.50m,approach,clean,24,248.492000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3660,0.976619,132,357,258,273,1.209200,0.080613,-0.000915,0.017014,0.061767,-0.000000,248.510000,0,,,,,,none,0,1,,1.209200,-0.000915,0.062186
approach_1.50m,approach,clean,25,248.558000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3646,0.978142,132,357,258,273,1.208691,0.080579,-0.001585,0.014269,0.066867,-0.000000,248.586000,0,257.398863,99.515371,2.337420,2.144131,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053689
approach_1.50m,approach,clean,26,248.624000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3652,0.981851,132,357,258,273,1.208691,0.080579,-0.002228,0.011941,0.056702,-0.000000,248.640000,0,,,,,,none,0,1,,1.208691,-0.002228,0.058010
approach_1.50m,approach,clean,27,248.690000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3650,0.981818,132,357,258,273,1.208668,0.080578,-0.000776,0.011963,0.058513,-0.000000,248.708000,0,,,,,,none,0,1,,1.208668,-0.000776,0.063022
approach_1.50m,approach,clean,28,248.756000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3651,0.981818,132,357,258,273,1.208593,0.080573,-0.002589,0.017136,0.054108,-0.000000,248.784000,0,,,,,,none,0,1,,1.208593,-0.002589,0.059543
approach_1.50m,approach,clean,29,248.822000,none,0,0,1.499620,-0.399990,1.818210,130.124567,357.977447,254.831582,277.010926,0.049313,0.749919,1,,5,3653,0.978300,132,357,258,273,1.208796,0.080586,-0.000904,0.013547,0.059910,-0.000000,248.840000,0,,,,,,none,0,1,,1.208796,-0.000904,0.061217
approach_1.50m,approach,pallet_absent,0,267.632000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,958,1.000000,,,,,,,,0.013071,0.058574,-0.000000,263.024000,1,,,,,,none,0,0,face_width_not_pallet_sized,,,0.000002
approach_1.50m,approach,pallet_absent,1,267.698000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,961,1.000000,,,,,,,,0.013489,0.059537,-0.000000,267.960000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.055614
approach_1.50m,approach,pallet_absent,2,267.764000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,959,1.000000,,,,,,,,0.011354,0.064612,-0.000000,267.962000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053529
approach_1.50m,approach,pallet_absent,3,267.830000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,960,1.000000,,,,,,,,0.015414,0.055817,-0.000000,267.964000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054111
approach_1.50m,approach,pallet_absent,4,267.896000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,960,1.000000,,,,,,,,0.011797,0.059446,-0.000000,267.966000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.050751
approach_1.50m,approach,pallet_absent,5,267.962000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,958,1.000000,,,,,,,,0.012293,0.060339,-0.000000,267.968000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054893
approach_1.50m,approach,pallet_absent,6,268.028000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,962,1.000000,,,,,,,,0.012345,0.060508,-0.000000,268.046000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.050813
approach_1.50m,approach,pallet_absent,7,268.094000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,960,1.000000,,,,,,,,0.012804,0.061863,-0.000000,268.110000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053025
approach_1.50m,approach,pallet_absent,8,268.160000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,965,1.000000,,,,,,,,0.011054,0.058657,-0.000000,268.178000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054627
approach_1.50m,approach,pallet_absent,9,268.226000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,959,1.000000,,,,,,,,0.011620,0.061041,-0.000000,268.254000,0,257.396729,99.514538,2.337375,2.144085,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.050601
approach_1.50m,approach,pallet_absent,10,268.292000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,957,1.000000,,,,,,,,0.013594,0.060978,-0.000000,268.320000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054554
approach_1.50m,approach,pallet_absent,11,268.358000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,963,1.000000,,,,,,,,0.012391,0.058463,-0.000000,268.386000,0,257.397797,99.515345,2.337294,2.144014,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.048737
approach_1.50m,approach,pallet_absent,12,268.424000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,958,1.000000,,,,,,,,0.016192,0.060041,-0.000000,268.452000,0,257.397796,99.514472,2.337345,2.144058,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.050279
approach_1.50m,approach,pallet_absent,13,268.490000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,958,1.000000,,,,,,,,0.011710,0.062091,-0.000000,268.506000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.052540
approach_1.50m,approach,pallet_absent,14,268.556000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,958,1.000000,,,,,,,,0.014236,0.058148,-0.000000,268.574000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053526
approach_1.50m,approach,pallet_absent,15,268.622000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,959,1.000000,,,,,,,,0.011734,0.062152,-0.000000,268.652000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053862
approach_1.50m,approach,pallet_absent,16,268.688000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,960,1.000000,,,,,,,,0.015314,0.057600,-0.000000,268.706000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.051672
approach_1.50m,approach,pallet_absent,17,268.754000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,960,1.000000,,,,,,,,0.012188,0.061883,-0.000000,268.782000,0,257.397358,99.516342,2.337255,2.143981,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.049478
approach_1.50m,approach,pallet_absent,18,268.820000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,957,1.000000,,,,,,,,0.014579,0.062057,-0.000000,268.848000,0,257.397550,99.515446,2.337389,2.144101,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.048126
approach_1.50m,approach,pallet_absent,19,268.886000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,958,1.000000,,,,,,,,0.011537,0.059198,-0.000000,268.904000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.051854
approach_1.50m,approach,pallet_absent,20,268.952000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,965,1.000000,,,,,,,,0.013002,0.059229,-0.000000,268.970000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.056173
approach_1.50m,approach,pallet_absent,21,269.018000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,959,1.000000,,,,,,,,0.011550,0.057512,-0.000000,269.036000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054229
approach_1.50m,approach,pallet_absent,22,269.084000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,961,1.000000,,,,,,,,0.012264,0.060058,-0.000000,269.112000,0,257.397720,99.515351,2.337355,2.144070,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.047918
approach_1.50m,approach,pallet_absent,23,269.150000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,957,1.000000,,,,,,,,0.012506,0.056697,-0.000000,269.166000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054200
approach_1.50m,approach,pallet_absent,24,269.216000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,960,1.000000,,,,,,,,0.011964,0.063478,-0.000000,269.234000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053246
approach_1.50m,approach,pallet_absent,25,269.282000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,959,1.000000,,,,,,,,0.015558,0.057446,-0.000000,269.300000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.052739
approach_1.50m,approach,pallet_absent,26,269.348000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,957,1.000000,,,,,,,,0.011716,0.061343,-0.000000,269.366000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.050637
approach_1.50m,approach,pallet_absent,27,269.414000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,964,1.000000,,,,,,,,0.012248,0.057290,-0.000000,269.442000,0,257.396456,99.515495,2.337269,2.143990,0,pallet_absent,1,0,face_width_not_pallet_sized,,,0.050191
approach_1.50m,approach,pallet_absent,28,269.480000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,960,1.000000,,,,,,,,0.015013,0.057590,-0.000000,269.508000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.054524
approach_1.50m,approach,pallet_absent,29,269.546000,pallet_absent,1,1,1.499620,23.599984,-4.218068,,,,,0.000000,0.749919,0,face_width_not_pallet_sized,4,962,1.000000,,,,,,,,0.012440,0.059717,-0.000000,269.574000,0,,,,,,pallet_absent,1,0,face_width_not_pallet_sized,,,0.053520
approach_1.50m,approach,pallet_rotated,0,288.224000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3663,0.987085,150,371,236,291,1.186865,0.295374,0.352101,0.014720,0.055874,-0.000000,283.612000,1,,,,,,none,0,1,,1.186865,0.352101,0.000002
approach_1.50m,approach,pallet_rotated,1,288.290000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3665,0.989071,150,371,238,291,1.188688,0.285070,0.351080,0.014447,0.053421,-0.000000,288.490000,0,,,,,,pallet_rotated,1,1,,1.188688,0.351080,0.055762
approach_1.50m,approach,pallet_rotated,2,288.356000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3668,0.987273,150,371,238,291,1.189172,0.285186,0.352180,0.013637,0.055332,-0.000000,288.492000,0,,,,,,pallet_rotated,1,1,,1.189172,0.352180,0.054708
approach_1.50m,approach,pallet_rotated,3,288.422000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3669,0.985663,150,371,238,293,1.190361,0.296244,0.352239,0.011922,0.055673,-0.000000,288.494000,0,,,,,,pallet_rotated,1,1,,1.190361,0.352239,0.052055
approach_1.50m,approach,pallet_rotated,4,288.488000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3673,0.987365,150,371,238,293,1.190370,0.296246,0.350842,0.012941,0.053092,-0.000000,288.496000,0,,,,,,pallet_rotated,1,1,,1.190370,0.350842,0.054123
approach_1.50m,approach,pallet_rotated,5,288.554000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3667,0.983813,150,371,238,295,1.192446,0.307554,0.352737,0.013491,0.052740,-0.000000,288.570000,0,,,,,,pallet_rotated,1,1,,1.192446,0.352737,0.054250
approach_1.50m,approach,pallet_rotated,6,288.620000,pallet_rotated,1,1,1.499620,-0.262831,1.839212,147.845750,371.356525,233.702669,298.547646,0.141428,0.749919,1,,5,3671,0.989267,150,371,238,291,1.188993,0.285143,0.350337,0.011494,0.053380,-0.000000,288.638000,0,,,,,,pallet_rotated,1,1,,1.188993,0.350337,0.052431
